sub	postcircumfix:<[ ]>	%_	Array::Element	access	src/core.c/array_slice.rakumod:26
sub	postcircumfix:<[ ]>	%_	Array::Element	access	src/core.c/array_slice.rakumod:32
sub	postcircumfix:<[ ]>	%_	Array::Element	access	src/core.c/array_slice.rakumod:38
sub	postcircumfix:<[ ]>	%_	Array::Element	access	src/core.c/array_slice.rakumod:44
sub	postcircumfix:<[ ]>	%_	Array::Element	access	src/core.c/array_slice.rakumod:50
sub	postcircumfix:<[ ]>	%_	Array::Element	access	src/core.c/array_slice.rakumod:58
sub	postcircumfix:<[ ]>	%_	Array::Element	access-any	src/core.c/array_slice.rakumod:75
sub	postcircumfix:<[ ]>	%_	Array::Element	access-any	src/core.c/array_slice.rakumod:81
sub	postcircumfix:<[ ]>	%_	Array::Element	access-any	src/core.c/array_slice.rakumod:87
sub	postcircumfix:<[ ]>	%_	Array::Element	access-any	src/core.c/array_slice.rakumod:93
sub	postcircumfix:<[ ]>	%_	Array::Element	access-any	src/core.c/array_slice.rakumod:99
sub	postcircumfix:<[ ]>	%_	Array::Element	access-any	src/core.c/array_slice.rakumod:105
sub	postcircumfix:<[ ]>	%_	Array::Element	access-any	src/core.c/array_slice.rakumod:173
sub	postcircumfix:<[ ]>	%_	Array::Element	access-any	src/core.c/array_slice.rakumod:187
sub	postcircumfix:<[ ]>	%_	Array::Element	access-any	src/core.c/array_slice.rakumod:202
sub	postcircumfix:<[ ]>	%_	Array::Element	access-any	src/core.c/array_slice.rakumod:217
sub	postcircumfix:<[ ]>	%_	Array::Element	access-any	src/core.c/array_slice.rakumod:232
sub	postcircumfix:<[ ]>	%_	Array::Element	access-any	src/core.c/array_slice.rakumod:247
sub	postcircumfix:<[ ]>	|%_	sub	postcircumfix:<[ ]>	src/core.c/array_slice.rakumod:111
sub	postcircumfix:<[ ]>	|%_	sub	postcircumfix:<[ ]>	src/core.c/array_slice.rakumod:119
sub	postcircumfix:<[ ]>	|%_	sub	postcircumfix:<[ ]>	src/core.c/array_slice.rakumod:174
sub	postcircumfix:<[ ]>	|%_	sub	postcircumfix:<[ ]>	src/core.c/array_slice.rakumod:188
sub	postcircumfix:<[ ]>	|%_	sub	postcircumfix:<[ ]>	src/core.c/array_slice.rakumod:203
sub	postcircumfix:<[ ]>	|%_	sub	postcircumfix:<[ ]>	src/core.c/array_slice.rakumod:218
sub	postcircumfix:<[ ]>	|%_	sub	postcircumfix:<[ ]>	src/core.c/array_slice.rakumod:233
sub	postcircumfix:<[ ]>	|%_	sub	postcircumfix:<[ ]>	src/core.c/array_slice.rakumod:248
sub	postcircumfix:<[ ]>	%_	Rakudo::Internals	SLICE_POSITIONS_WITH_ADVERBS	src/core.c/array_slice.rakumod:122
sub	postcircumfix:<[ ]>	%_	Rakudo::Internals	SLICE_WITH_ADVERBS	src/core.c/array_slice.rakumod:256
sub	postcircumfix:<[ ]>	%_	Rakudo::Internals	SLICE_WITH_ADVERBS	src/core.c/array_slice.rakumod:282
sub	postcircumfix:<{ }>	%_	sub	SLICE_ONE_HASH	src/core.c/hash_slice.rakumod:177
sub	postcircumfix:<{ }>	%_	sub	SLICE_ONE_HASH	src/core.c/hash_slice.rakumod:182
sub	postcircumfix:<{ }>	%_	sub	SLICE_ONE_HASH	src/core.c/hash_slice.rakumod:187
sub	postcircumfix:<{ }>	%_	sub	SLICE_ONE_HASH	src/core.c/hash_slice.rakumod:192
sub	postcircumfix:<{ }>	%_	sub	SLICE_ONE_HASH	src/core.c/hash_slice.rakumod:197
sub	postcircumfix:<{ }>	%_	sub	SLICE_ONE_HASH	src/core.c/hash_slice.rakumod:202
sub	postcircumfix:<{ }>	%_	sub	SLICE_MORE_HASH	src/core.c/hash_slice.rakumod:178
sub	postcircumfix:<{ }>	%_	sub	SLICE_MORE_HASH	src/core.c/hash_slice.rakumod:183
sub	postcircumfix:<{ }>	%_	sub	SLICE_MORE_HASH	src/core.c/hash_slice.rakumod:188
sub	postcircumfix:<{ }>	%_	sub	SLICE_MORE_HASH	src/core.c/hash_slice.rakumod:193
sub	postcircumfix:<{ }>	%_	sub	SLICE_MORE_HASH	src/core.c/hash_slice.rakumod:198
sub	postcircumfix:<{ }>	%_	sub	SLICE_MORE_HASH	src/core.c/hash_slice.rakumod:203
sub	postcircumfix:<{ }>	%other	sub	SLICE_MORE_HASH	src/core.c/hash_slice.rakumod:217
sub	postcircumfix:<{ }>	%other	sub	SLICE_MORE_HASH	src/core.c/hash_slice.rakumod:220
sub	postcircumfix:<{ }>	%other	sub	SLICE_MORE_HASH	src/core.c/hash_slice.rakumod:223
sub	postcircumfix:<{ }>	%other	sub	SLICE_MORE_HASH	src/core.c/hash_slice.rakumod:226
sub	postcircumfix:<{ }>	%other	sub	SLICE_MORE_HASH	src/core.c/hash_slice.rakumod:229
sub	postcircumfix:<{ }>	%other	sub	SLICE_MORE_HASH	src/core.c/hash_slice.rakumod:232
sub	postcircumfix:<{ }>	%other	sub	SLICE_MORE_HASH	src/core.c/hash_slice.rakumod:236
